xmin,ymin,xmax,ymax,id
77.05579191939,28.862155,77.06089452718001,28.866605,42
77.06089452718001,28.862155,77.06599713497,28.866605,43
77.06599713497,28.862155,77.07109974276,28.866605,44
77.07109974276,28.862155,77.07620235055,28.866605,45
77.07620235055,28.862155,77.08130495834,28.866605,46
77.08130495834,28.862155,77.08640756613,28.866605,47
77.08640756613,28.862155,77.09151017392,28.866605,48
77.09151017392,28.862155,77.09661278171001,28.866605,49
77.09661278171001,28.862155,77.1017153895,28.866605,50
77.1017153895,28.862155,77.10681799729001,28.866605,51
77.10681799729001,28.862155,77.11192060508,28.866605,52
77.11192060508,28.862155,77.11702321287001,28.866605,53
77.11702321287001,28.862155,77.12212582066,28.866605,54
77.12212582066,28.862155,77.12722842845001,28.866605,55
77.12722842845001,28.862155,77.13233103624,28.866605,56
77.13233103624,28.862155,77.13743364403001,28.866605,57
77.13743364403001,28.862155,77.14253625182,28.866605,58
77.14253625182,28.862155,77.14763885961,28.866605,59
77.14763885961,28.862155,77.1527414674,28.866605,60
77.1527414674,28.862155,77.15784407519,28.866605,61
77.15784407519,28.862155,77.16294668298,28.866605,62
77.16294668298,28.862155,77.16804929077,28.866605,63
77.16804929077,28.862155,77.17315189856001,28.866605,64
77.17315189856001,28.862155,77.17825450635,28.866605,65
77.17825450635,28.862155,77.18335711414001,28.866605,66
77.18335711414001,28.862155,77.18845972193,28.866605,67
77.18845972193,28.862155,77.19356232972001,28.866605,68
77.19356232972001,28.862155,77.19866493751,28.866605,69
77.19866493751,28.862155,77.20376754530001,28.866605,70
77.20376754530001,28.862155,77.20887015309,28.866605,71
77.20887015309,28.862155,77.21397276088001,28.866605,72
77.21397276088001,28.862155,77.21907536867,28.866605,73
77.21907536867,28.862155,77.22417797646,28.866605,74
77.22417797646,28.862155,77.22928058425,28.866605,75
77.22928058425,28.862155,77.23438319204,28.866605,76
77.23438319204,28.862155,77.23948579983,28.866605,77
77.23948579983,28.862155,77.24458840762,28.866605,78
77.24458840762,28.862155,77.24969101541001,28.866605,79
77.24969101541001,28.862155,77.2547936232,28.866605,80
77.2547936232,28.862155,77.25989623099001,28.866605,81
77.25989623099001,28.862155,77.26499883878,28.866605,82
77.26499883878,28.862155,77.27010144657001,28.866605,83
77.27010144657001,28.862155,77.27520405436,28.866605,84
77.27520405436,28.862155,77.28030666215001,28.866605,85
77.28030666215001,28.862155,77.28540926994,28.866605,86
77.28540926994,28.862155,77.29051187773,28.866605,87
77.29051187773,28.862155,77.29561448552,28.866605,88
77.29561448552,28.862155,77.30071709331,28.866605,89
77.30071709331,28.862155,77.3058197011,28.866605,90
77.3058197011,28.862155,77.31092230889,28.866605,91
77.31092230889,28.862155,77.31602491668,28.866605,92
77.31602491668,28.862155,77.32112752447,28.866605,93
77.32112752447,28.862155,77.32623013226001,28.866605,94
77.32623013226001,28.862155,77.33133274005,28.866605,95
77.33133274005,28.862155,77.33643534784001,28.866605,96
77.33643534784001,28.862155,77.34153795563,28.866605,97
77.34153795563,28.862155,77.34664056342001,28.866605,98
77.34664056342001,28.862155,77.35174317121,28.866605,99
76.846585,28.857705,76.85168760779,28.862155,100
76.85168760779,28.857705,76.85679021558,28.862155,101
76.85679021558,28.857705,76.86189282337,28.862155,102
76.86189282337,28.857705,76.86699543116,28.862155,103
76.86699543116,28.857705,76.87209803895,28.862155,104
76.87209803895,28.857705,76.87720064674001,28.862155,105
76.87720064674001,28.857705,76.88230325453,28.862155,106
76.88230325453,28.857705,76.88740586232001,28.862155,107
76.88740586232001,28.857705,76.89250847011,28.862155,108
76.89250847011,28.857705,76.89761107790001,28.862155,109
76.89761107790001,28.857705,76.90271368569,28.862155,110
76.90271368569,28.857705,76.90781629348001,28.862155,111
76.90781629348001,28.857705,76.91291890127,28.862155,112
76.91291890127,28.857705,76.91802150906001,28.862155,113
76.91802150906001,28.857705,76.92312411685,28.862155,114
76.92312411685,28.857705,76.92822672464,28.862155,115
76.92822672464,28.857705,76.93332933243,28.862155,116
76.93332933243,28.857705,76.93843194022,28.862155,117
76.93843194022,28.857705,76.94353454801,28.862155,118
76.94353454801,28.857705,76.9486371558,28.862155,119
76.9486371558,28.857705,76.95373976359001,28.862155,120
76.95373976359001,28.857705,76.95884237138,28.862155,121
76.95884237138,28.857705,76.96394497917001,28.862155,122
76.96394497917001,28.857705,76.96904758696,28.862155,123
76.96904758696,28.857705,76.97415019475001,28.862155,124
76.97415019475001,28.857705,76.97925280254,28.862155,125
76.97925280254,28.857705,76.98435541033001,28.862155,126
76.98435541033001,28.857705,76.98945801812,28.862155,127
76.98945801812,28.857705,76.99456062591,28.862155,128
76.99456062591,28.857705,76.9996632337,28.862155,129
76.9996632337,28.857705,77.00476584149,28.862155,130
77.00476584149,28.857705,77.00986844928,28.862155,131
77.00986844928,28.857705,77.01497105707,28.862155,132
77.01497105707,28.857705,77.02007366486,28.862155,133
77.02007366486,28.857705,77.02517627265,28.862155,134
77.02517627265,28.857705,77.03027888044001,28.862155,135
77.03027888044001,28.857705,77.03538148823,28.862155,136
77.03538148823,28.857705,77.04048409602001,28.862155,137
77.04048409602001,28.857705,77.04558670381,28.862155,138
77.04558670381,28.857705,77.05068931160001,28.862155,139
77.05068931160001,28.857705,77.05579191939,28.862155,140
77.05579191939,28.857705,77.06089452718001,28.862155,141
77.06089452718001,28.857705,77.06599713497,28.862155,142
77.06599713497,28.857705,77.07109974276,28.862155,143
77.07109974276,28.857705,77.07620235055,28.862155,144
77.07620235055,28.857705,77.08130495834,28.862155,145
77.08130495834,28.857705,77.08640756613,28.862155,146
77.08640756613,28.857705,77.09151017392,28.862155,147
77.09151017392,28.857705,77.09661278171001,28.862155,148
77.09661278171001,28.857705,77.1017153895,28.862155,149
77.1017153895,28.857705,77.10681799729001,28.862155,150
77.10681799729001,28.857705,77.11192060508,28.862155,151
77.11192060508,28.857705,77.11702321287001,28.862155,152
77.11702321287001,28.857705,77.12212582066,28.862155,153
77.12212582066,28.857705,77.12722842845001,28.862155,154
77.12722842845001,28.857705,77.13233103624,28.862155,155
77.13233103624,28.857705,77.13743364403001,28.862155,156
77.13743364403001,28.857705,77.14253625182,28.862155,157
77.14253625182,28.857705,77.14763885961,28.862155,158
77.14763885961,28.857705,77.1527414674,28.862155,159
77.1527414674,28.857705,77.15784407519,28.862155,160
77.15784407519,28.857705,77.16294668298,28.862155,161
77.16294668298,28.857705,77.16804929077,28.862155,162
77.16804929077,28.857705,77.17315189856001,28.862155,163
77.17315189856001,28.857705,77.17825450635,28.862155,164
77.17825450635,28.857705,77.18335711414001,28.862155,165
77.18335711414001,28.857705,77.18845972193,28.862155,166
77.18845972193,28.857705,77.19356232972001,28.862155,167
77.19356232972001,28.857705,77.19866493751,28.862155,168
77.19866493751,28.857705,77.20376754530001,28.862155,169
77.20376754530001,28.857705,77.20887015309,28.862155,170
77.20887015309,28.857705,77.21397276088001,28.862155,171
77.21397276088001,28.857705,77.21907536867,28.862155,172
77.21907536867,28.857705,77.22417797646,28.862155,173
77.22417797646,28.857705,77.22928058425,28.862155,174
77.22928058425,28.857705,77.23438319204,28.862155,175
77.23438319204,28.857705,77.23948579983,28.862155,176
77.23948579983,28.857705,77.24458840762,28.862155,177
77.24458840762,28.857705,77.24969101541001,28.862155,178
77.24969101541001,28.857705,77.2547936232,28.862155,179
77.2547936232,28.857705,77.25989623099001,28.862155,180
77.25989623099001,28.857705,77.26499883878,28.862155,181
77.26499883878,28.857705,77.27010144657001,28.862155,182
77.27010144657001,28.857705,77.27520405436,28.862155,183
77.27520405436,28.857705,77.28030666215001,28.862155,184
77.28030666215001,28.857705,77.28540926994,28.862155,185
77.28540926994,28.857705,77.29051187773,28.862155,186
77.29051187773,28.857705,77.29561448552,28.862155,187
77.29561448552,28.857705,77.30071709331,28.862155,188
77.30071709331,28.857705,77.3058197011,28.862155,189
77.3058197011,28.857705,77.31092230889,28.862155,190
77.31092230889,28.857705,77.31602491668,28.862155,191
77.31602491668,28.857705,77.32112752447,28.862155,192
77.32112752447,28.857705,77.32623013226001,28.862155,193
77.32623013226001,28.857705,77.33133274005,28.862155,194
77.33133274005,28.857705,77.33643534784001,28.862155,195
77.33643534784001,28.857705,77.34153795563,28.862155,196
77.34153795563,28.857705,77.34664056342001,28.862155,197
77.34664056342001,28.857705,77.35174317121,28.862155,198
76.846585,28.853255,76.85168760779,28.857705,199
76.85168760779,28.853255,76.85679021558,28.857705,200
76.85679021558,28.853255,76.86189282337,28.857705,201
76.86189282337,28.853255,76.86699543116,28.857705,202
76.86699543116,28.853255,76.87209803895,28.857705,203
76.87209803895,28.853255,76.87720064674001,28.857705,204
76.87720064674001,28.853255,76.88230325453,28.857705,205
76.88230325453,28.853255,76.88740586232001,28.857705,206
76.88740586232001,28.853255,76.89250847011,28.857705,207
76.89250847011,28.853255,76.89761107790001,28.857705,208
76.89761107790001,28.853255,76.90271368569,28.857705,209
76.90271368569,28.853255,76.90781629348001,28.857705,210
76.90781629348001,28.853255,76.91291890127,28.857705,211
76.91291890127,28.853255,76.91802150906001,28.857705,212
76.91802150906001,28.853255,76.92312411685,28.857705,213
76.92312411685,28.853255,76.92822672464,28.857705,214
76.92822672464,28.853255,76.93332933243,28.857705,215
76.93332933243,28.853255,76.93843194022,28.857705,216
76.93843194022,28.853255,76.94353454801,28.857705,217
76.94353454801,28.853255,76.9486371558,28.857705,218
76.9486371558,28.853255,76.95373976359001,28.857705,219
76.95373976359001,28.853255,76.95884237138,28.857705,220
76.95884237138,28.853255,76.96394497917001,28.857705,221
76.96394497917001,28.853255,76.96904758696,28.857705,222
76.96904758696,28.853255,76.97415019475001,28.857705,223
76.97415019475001,28.853255,76.97925280254,28.857705,224
76.97925280254,28.853255,76.98435541033001,28.857705,225
76.98435541033001,28.853255,76.98945801812,28.857705,226
76.98945801812,28.853255,76.99456062591,28.857705,227
76.99456062591,28.853255,76.9996632337,28.857705,228
76.9996632337,28.853255,77.00476584149,28.857705,229
77.00476584149,28.853255,77.00986844928,28.857705,230
77.00986844928,28.853255,77.01497105707,28.857705,231
77.01497105707,28.853255,77.02007366486,28.857705,232
77.02007366486,28.853255,77.02517627265,28.857705,233
77.02517627265,28.853255,77.03027888044001,28.857705,234
77.03027888044001,28.853255,77.03538148823,28.857705,235
77.03538148823,28.853255,77.04048409602001,28.857705,236
77.04048409602001,28.853255,77.04558670381,28.857705,237
77.04558670381,28.853255,77.05068931160001,28.857705,238
77.05068931160001,28.853255,77.05579191939,28.857705,239
77.05579191939,28.853255,77.06089452718001,28.857705,240
77.06089452718001,28.853255,77.06599713497,28.857705,241
77.06599713497,28.853255,77.07109974276,28.857705,242
77.07109974276,28.853255,77.07620235055,28.857705,243
77.07620235055,28.853255,77.08130495834,28.857705,244
77.08130495834,28.853255,77.08640756613,28.857705,245
77.08640756613,28.853255,77.09151017392,28.857705,246
77.09151017392,28.853255,77.09661278171001,28.857705,247
77.09661278171001,28.853255,77.1017153895,28.857705,248
77.1017153895,28.853255,77.10681799729001,28.857705,249
77.10681799729001,28.853255,77.11192060508,28.857705,250
77.11192060508,28.853255,77.11702321287001,28.857705,251
77.11702321287001,28.853255,77.12212582066,28.857705,252
77.12212582066,28.853255,77.12722842845001,28.857705,253
77.12722842845001,28.853255,77.13233103624,28.857705,254
77.13233103624,28.853255,77.13743364403001,28.857705,255
77.13743364403001,28.853255,77.14253625182,28.857705,256
77.14253625182,28.853255,77.14763885961,28.857705,257
77.14763885961,28.853255,77.1527414674,28.857705,258
77.1527414674,28.853255,77.15784407519,28.857705,259
77.15784407519,28.853255,77.16294668298,28.857705,260
77.16294668298,28.853255,77.16804929077,28.857705,261
77.16804929077,28.853255,77.17315189856001,28.857705,262
77.17315189856001,28.853255,77.17825450635,28.857705,263
77.17825450635,28.853255,77.18335711414001,28.857705,264
77.18335711414001,28.853255,77.18845972193,28.857705,265
77.18845972193,28.853255,77.19356232972001,28.857705,266
77.19356232972001,28.853255,77.19866493751,28.857705,267
77.19866493751,28.853255,77.20376754530001,28.857705,268
77.20376754530001,28.853255,77.20887015309,28.857705,269
77.20887015309,28.853255,77.21397276088001,28.857705,270
77.21397276088001,28.853255,77.21907536867,28.857705,271
77.21907536867,28.853255,77.22417797646,28.857705,272
77.22417797646,28.853255,77.22928058425,28.857705,273
77.22928058425,28.853255,77.23438319204,28.857705,274
77.23438319204,28.853255,77.23948579983,28.857705,275
77.23948579983,28.853255,77.24458840762,28.857705,276
77.24458840762,28.853255,77.24969101541001,28.857705,277
77.24969101541001,28.853255,77.2547936232,28.857705,278
77.2547936232,28.853255,77.25989623099001,28.857705,279
77.25989623099001,28.853255,77.26499883878,28.857705,280
77.26499883878,28.853255,77.27010144657001,28.857705,281
77.27010144657001,28.853255,77.27520405436,28.857705,282
77.27520405436,28.853255,77.28030666215001,28.857705,283
77.28030666215001,28.853255,77.28540926994,28.857705,284
77.28540926994,28.853255,77.29051187773,28.857705,285
77.29051187773,28.853255,77.29561448552,28.857705,286
77.29561448552,28.853255,77.30071709331,28.857705,287
77.30071709331,28.853255,77.3058197011,28.857705,288
77.3058197011,28.853255,77.31092230889,28.857705,289
77.31092230889,28.853255,77.31602491668,28.857705,290
77.31602491668,28.853255,77.32112752447,28.857705,291
77.32112752447,28.853255,77.32623013226001,28.857705,292
77.32623013226001,28.853255,77.33133274005,28.857705,293
77.33133274005,28.853255,77.33643534784001,28.857705,294
77.33643534784001,28.853255,77.34153795563,28.857705,295
77.34153795563,28.853255,77.34664056342001,28.857705,296
77.34664056342001,28.853255,77.35174317121,28.857705,297
76.846585,28.848805,76.85168760779,28.853255,298
76.85168760779,28.848805,76.85679021558,28.853255,299
76.85679021558,28.848805,76.86189282337,28.853255,300
76.86189282337,28.848805,76.86699543116,28.853255,301
76.86699543116,28.848805,76.87209803895,28.853255,302
76.87209803895,28.848805,76.87720064674001,28.853255,303
76.87720064674001,28.848805,76.88230325453,28.853255,304
76.88230325453,28.848805,76.88740586232001,28.853255,305
76.88740586232001,28.848805,76.89250847011,28.853255,306
76.89250847011,28.848805,76.89761107790001,28.853255,307
76.89761107790001,28.848805,76.90271368569,28.853255,308
76.90271368569,28.848805,76.90781629348001,28.853255,309
76.90781629348001,28.848805,76.91291890127,28.853255,310
76.91291890127,28.848805,76.91802150906001,28.853255,311
76.91802150906001,28.848805,76.92312411685,28.853255,312
76.92312411685,28.848805,76.92822672464,28.853255,313
76.92822672464,28.848805,76.93332933243,28.853255,314
76.93332933243,28.848805,76.93843194022,28.853255,315
76.93843194022,28.848805,76.94353454801,28.853255,316
76.94353454801,28.848805,76.9486371558,28.853255,317
76.9486371558,28.848805,76.95373976359001,28.853255,318
76.95373976359001,28.848805,76.95884237138,28.853255,319
76.95884237138,28.848805,76.96394497917001,28.853255,320
76.96394497917001,28.848805,76.96904758696,28.853255,321
76.96904758696,28.848805,76.97415019475001,28.853255,322
76.97415019475001,28.848805,76.97925280254,28.853255,323
76.97925280254,28.848805,76.98435541033001,28.853255,324
76.98435541033001,28.848805,76.98945801812,28.853255,325
76.98945801812,28.848805,76.99456062591,28.853255,326
76.99456062591,28.848805,76.9996632337,28.853255,327
76.9996632337,28.848805,77.00476584149,28.853255,328
77.00476584149,28.848805,77.00986844928,28.853255,329
77.00986844928,28.848805,77.01497105707,28.853255,330
77.01497105707,28.848805,77.02007366486,28.853255,331
77.02007366486,28.848805,77.02517627265,28.853255,332
77.02517627265,28.848805,77.03027888044001,28.853255,333
77.03027888044001,28.848805,77.03538148823,28.853255,334
77.03538148823,28.848805,77.04048409602001,28.853255,335
77.04048409602001,28.848805,77.04558670381,28.853255,336
77.04558670381,28.848805,77.05068931160001,28.853255,337
77.05068931160001,28.848805,77.05579191939,28.853255,338
77.05579191939,28.848805,77.06089452718001,28.853255,339
77.06089452718001,28.848805,77.06599713497,28.853255,340
77.06599713497,28.848805,77.07109974276,28.853255,341
77.07109974276,28.848805,77.07620235055,28.853255,342
77.07620235055,28.848805,77.08130495834,28.853255,343
77.08130495834,28.848805,77.08640756613,28.853255,344
77.08640756613,28.848805,77.09151017392,28.853255,345
77.09151017392,28.848805,77.09661278171001,28.853255,346
77.09661278171001,28.848805,77.1017153895,28.853255,347
77.1017153895,28.848805,77.10681799729001,28.853255,348
77.10681799729001,28.848805,77.11192060508,28.853255,349
77.11192060508,28.848805,77.11702321287001,28.853255,350
77.11702321287001,28.848805,77.12212582066,28.853255,351
77.12212582066,28.848805,77.12722842845001,28.853255,352
77.12722842845001,28.848805,77.13233103624,28.853255,353
77.13233103624,28.848805,77.13743364403001,28.853255,354
77.13743364403001,28.848805,77.14253625182,28.853255,355
77.14253625182,28.848805,77.14763885961,28.853255,356
77.14763885961,28.848805,77.1527414674,28.853255,357
77.1527414674,28.848805,77.15784407519,28.853255,358
77.15784407519,28.848805,77.16294668298,28.853255,359
77.16294668298,28.848805,77.16804929077,28.853255,360
77.16804929077,28.848805,77.17315189856001,28.853255,361
77.17315189856001,28.848805,77.17825450635,28.853255,362
77.17825450635,28.848805,77.18335711414001,28.853255,363
77.18335711414001,28.848805,77.18845972193,28.853255,364
77.18845972193,28.848805,77.19356232972001,28.853255,365
77.19356232972001,28.848805,77.19866493751,28.853255,366
77.19866493751,28.848805,77.20376754530001,28.853255,367
77.20376754530001,28.848805,77.20887015309,28.853255,368
77.20887015309,28.848805,77.21397276088001,28.853255,369
77.21397276088001,28.848805,77.21907536867,28.853255,370
77.21907536867,28.848805,77.22417797646,28.853255,371
77.22417797646,28.848805,77.22928058425,28.853255,372
77.22928058425,28.848805,77.23438319204,28.853255,373
77.23438319204,28.848805,77.23948579983,28.853255,374
77.23948579983,28.848805,77.24458840762,28.853255,375
77.24458840762,28.848805,77.24969101541001,28.853255,376
77.24969101541001,28.848805,77.2547936232,28.853255,377
77.2547936232,28.848805,77.25989623099001,28.853255,378
77.25989623099001,28.848805,77.26499883878,28.853255,379
77.26499883878,28.848805,77.27010144657001,28.853255,380
77.27010144657001,28.848805,77.27520405436,28.853255,381
77.27520405436,28.848805,77.28030666215001,28.853255,382
77.28030666215001,28.848805,77.28540926994,28.853255,383
77.28540926994,28.848805,77.29051187773,28.853255,384
77.29051187773,28.848805,77.29561448552,28.853255,385
77.29561448552,28.848805,77.30071709331,28.853255,386
77.30071709331,28.848805,77.3058197011,28.853255,387
77.3058197011,28.848805,77.31092230889,28.853255,388
77.31092230889,28.848805,77.31602491668,28.853255,389
77.31602491668,28.848805,77.32112752447,28.853255,390
77.32112752447,28.848805,77.32623013226001,28.853255,391
77.32623013226001,28.848805,77.33133274005,28.853255,392
77.33133274005,28.848805,77.33643534784001,28.853255,393
77.33643534784001,28.848805,77.34153795563,28.853255,394
77.34153795563,28.848805,77.34664056342001,28.853255,395
77.34664056342001,28.848805,77.35174317121,28.853255,396
76.846585,28.844355,76.85168760779,28.848805,397
76.85168760779,28.844355,76.85679021558,28.848805,398
76.85679021558,28.844355,76.86189282337,28.848805,399
76.86189282337,28.844355,76.86699543116,28.848805,400
76.86699543116,28.844355,76.87209803895,28.848805,401
76.87209803895,28.844355,76.87720064674001,28.848805,402
76.87720064674001,28.844355,76.88230325453,28.848805,403
76.88230325453,28.844355,76.88740586232001,28.848805,404
76.88740586232001,28.844355,76.89250847011,28.848805,405
76.89250847011,28.844355,76.89761107790001,28.848805,406
76.89761107790001,28.844355,76.90271368569,28.848805,407
76.90271368569,28.844355,76.90781629348001,28.848805,408
76.90781629348001,28.844355,76.91291890127,28.848805,409
76.91291890127,28.844355,76.91802150906001,28.848805,410
76.91802150906001,28.844355,76.92312411685,28.848805,411
76.92312411685,28.844355,76.92822672464,28.848805,412
76.92822672464,28.844355,76.93332933243,28.848805,413
76.93332933243,28.844355,76.93843194022,28.848805,414
76.93843194022,28.844355,76.94353454801,28.848805,415
76.94353454801,28.844355,76.9486371558,28.848805,416
76.9486371558,28.844355,76.95373976359001,28.848805,417
76.95373976359001,28.844355,76.95884237138,28.848805,418
76.95884237138,28.844355,76.96394497917001,28.848805,419
76.96394497917001,28.844355,76.96904758696,28.848805,420
76.96904758696,28.844355,76.97415019475001,28.848805,421
76.97415019475001,28.844355,76.97925280254,28.848805,422
76.97925280254,28.844355,76.98435541033001,28.848805,423
76.98435541033001,28.844355,76.98945801812,28.848805,424
76.98945801812,28.844355,76.99456062591,28.848805,425
76.99456062591,28.844355,76.9996632337,28.848805,426
76.9996632337,28.844355,77.00476584149,28.848805,427
77.00476584149,28.844355,77.00986844928,28.848805,428
77.00986844928,28.844355,77.01497105707,28.848805,429
77.01497105707,28.844355,77.02007366486,28.848805,430
77.02007366486,28.844355,77.02517627265,28.848805,431
77.02517627265,28.844355,77.03027888044001,28.848805,432
77.03027888044001,28.844355,77.03538148823,28.848805,433
77.03538148823,28.844355,77.04048409602001,28.848805,434
77.04048409602001,28.844355,77.04558670381,28.848805,435
77.04558670381,28.844355,77.05068931160001,28.848805,436
77.05068931160001,28.844355,77.05579191939,28.848805,437
77.05579191939,28.844355,77.06089452718001,28.848805,438
77.06089452718001,28.844355,77.06599713497,28.848805,439
77.06599713497,28.844355,77.07109974276,28.848805,440
77.07109974276,28.844355,77.07620235055,28.848805,441
77.07620235055,28.844355,77.08130495834,28.848805,442
77.08130495834,28.844355,77.08640756613,28.848805,443
77.08640756613,28.844355,77.09151017392,28.848805,444
77.09151017392,28.844355,77.09661278171001,28.848805,445
77.09661278171001,28.844355,77.1017153895,28.848805,446
77.1017153895,28.844355,77.10681799729001,28.848805,447
77.10681799729001,28.844355,77.11192060508,28.848805,448
77.11192060508,28.844355,77.11702321287001,28.848805,449
77.11702321287001,28.844355,77.12212582066,28.848805,450
77.12212582066,28.844355,77.12722842845001,28.848805,451
77.12722842845001,28.844355,77.13233103624,28.848805,452
77.13233103624,28.844355,77.13743364403001,28.848805,453
77.13743364403001,28.844355,77.14253625182,28.848805,454
77.14253625182,28.844355,77.14763885961,28.848805,455
77.14763885961,28.844355,77.1527414674,28.848805,456
77.1527414674,28.844355,77.15784407519,28.848805,457
77.15784407519,28.844355,77.16294668298,28.848805,458
77.16294668298,28.844355,77.16804929077,28.848805,459
77.16804929077,28.844355,77.17315189856001,28.848805,460
77.17315189856001,28.844355,77.17825450635,28.848805,461
77.17825450635,28.844355,77.18335711414001,28.848805,462
77.18335711414001,28.844355,77.18845972193,28.848805,463
77.18845972193,28.844355,77.19356232972001,28.848805,464
77.19356232972001,28.844355,77.19866493751,28.848805,465
77.19866493751,28.844355,77.20376754530001,28.848805,466
77.20376754530001,28.844355,77.20887015309,28.848805,467
77.20887015309,28.844355,77.21397276088001,28.848805,468
77.21397276088001,28.844355,77.21907536867,28.848805,469
77.21907536867,28.844355,77.22417797646,28.848805,470
77.22417797646,28.844355,77.22928058425,28.848805,471
77.22928058425,28.844355,77.23438319204,28.848805,472
77.23438319204,28.844355,77.23948579983,28.848805,473
77.23948579983,28.844355,77.24458840762,28.848805,474
77.24458840762,28.844355,77.24969101541001,28.848805,475
77.24969101541001,28.844355,77.2547936232,28.848805,476
77.2547936232,28.844355,77.25989623099001,28.848805,477
77.25989623099001,28.844355,77.26499883878,28.848805,478
77.26499883878,28.844355,77.27010144657001,28.848805,479
77.27010144657001,28.844355,77.27520405436,28.848805,480
77.27520405436,28.844355,77.28030666215001,28.848805,481
77.28030666215001,28.844355,77.28540926994,28.848805,482
77.28540926994,28.844355,77.29051187773,28.848805,483
77.29051187773,28.844355,77.29561448552,28.848805,484
77.29561448552,28.844355,77.30071709331,28.848805,485
77.30071709331,28.844355,77.3058197011,28.848805,486
77.3058197011,28.844355,77.31092230889,28.848805,487
77.31092230889,28.844355,77.31602491668,28.848805,488
77.31602491668,28.844355,77.32112752447,28.848805,489
77.32112752447,28.844355,77.32623013226001,28.848805,490
77.32623013226001,28.844355,77.33133274005,28.848805,491
77.33133274005,28.844355,77.33643534784001,28.848805,492
77.33643534784001,28.844355,77.34153795563,28.848805,493
77.34153795563,28.844355,77.34664056342001,28.848805,494
77.34664056342001,28.844355,77.35174317121,28.848805,495
76.846585,28.839904999999998,76.85168760779,28.844355,496
76.85168760779,28.839904999999998,76.85679021558,28.844355,497
76.85679021558,28.839904999999998,76.86189282337,28.844355,498
76.86189282337,28.839904999999998,76.86699543116,28.844355,499
76.86699543116,28.839904999999998,76.87209803895,28.844355,500
76.87209803895,28.839904999999998,76.87720064674001,28.844355,501
76.87720064674001,28.839904999999998,76.88230325453,28.844355,502
76.88230325453,28.839904999999998,76.88740586232001,28.844355,503
76.88740586232001,28.839904999999998,76.89250847011,28.844355,504
76.89250847011,28.839904999999998,76.89761107790001,28.844355,505
76.89761107790001,28.839904999999998,76.90271368569,28.844355,506
76.90271368569,28.839904999999998,76.90781629348001,28.844355,507
76.90781629348001,28.839904999999998,76.91291890127,28.844355,508
76.91291890127,28.839904999999998,76.91802150906001,28.844355,509
76.91802150906001,28.839904999999998,76.92312411685,28.844355,510
76.92312411685,28.839904999999998,76.92822672464,28.844355,511
76.92822672464,28.839904999999998,76.93332933243,28.844355,512
76.93332933243,28.839904999999998,76.93843194022,28.844355,513
76.93843194022,28.839904999999998,76.94353454801,28.844355,514
76.94353454801,28.839904999999998,76.9486371558,28.844355,515
76.9486371558,28.839904999999998,76.95373976359001,28.844355,516
76.95373976359001,28.839904999999998,76.95884237138,28.844355,517
76.95884237138,28.839904999999998,76.96394497917001,28.844355,518
76.96394497917001,28.839904999999998,76.96904758696,28.844355,519
76.96904758696,28.839904999999998,76.97415019475001,28.844355,520
76.97415019475001,28.839904999999998,76.97925280254,28.844355,521
76.97925280254,28.839904999999998,76.98435541033001,28.844355,522
