Id,Title,Latitude,Longitude
1528405432,"Ready to Move 2 BHK Flats for Sale-Bhiwadi, Rajasthan-Capital Greens",28.445999999999998,77.02600000000001
1528405317,"Ready to Move 2 BHK Flats for Sale-Bhiwadi, Rajasthan-Capital Greens",28.517,77.075
1528405204,"Ready to Move 2 BHK Flats for Sale-Bhiwadi, Rajasthan-Capital Greens",28.517,77.075
1554860226,3 bhk new fat in uttam nagar subash park,28.611,77.056
1559772405,2bhk builder floor in Uttam Nagar,28.619,77.053
1565365773,1 BHK Flats In DLF Ankur Vihar,28.738000000000003,77.264
1528788293,"Capital Greens at Bhiwadi, Rajasthan, 2 BHK Ready to Move-Rs 25 lacs",28.465,77.016
1528788068,"2 BHK Properties in Capital Greens at Bhiwadi, Rajasthan, Rs 25 lacs",28.517,77.075
1528787943,"2 BHK Properties in Capital Greens at Bhiwadi, Rajasthan, Rs 25 lacs",28.432,76.958
1528787616,"2 BHK Properties in Capital Greens at Bhiwadi, Rajasthan, Rs 25 lacs",28.391,76.958
1528787310,"2 BHK Properties in Capital Greens at Bhiwadi, Rajasthan at Rs 25 lacs",28.401,76.953
1528562705,"2 BHK Affordable Flats - Bhiwadi, Rajasthan at Capital Greens",28.377,76.88
1553828518,2Bhk flat at 18.5 lacs in uttam nagar with 90% bank loan,28.619,77.053
1553128293,1 RK BUILDER FLOOR FOR RESALE,28.619,77.053
1557152584,40 sq yards 1bhk at 16.5 Lacs in Uttam Nagar with 90% bank loan,28.619,77.053
1556423788,3 BHK BUILDER FLOOR IN UTTAM NAGAR WEST,28.619,77.053
1556491888,Invest in 3 Bhk Builder Floor (1200 sqft) @ for sale in Gurgaon-1206,28.465,77.016
1544843855,3bhk single unit floor with lift and car parking 100 mtr from metro,28.619,77.033
1563521149,1st floor 1rk flat at 7 Lacs with bike parking in Uttam Nagar,28.619,77.053
1563520845,Semi furnished 3bhk flat with lift and car parking 90% bank loan,28.619,77.053
1556651013,Premium Flats-2BHK( 650sqft ) at Gurgaon-651,28.487,77.017
1556650978,2 Bhk Builder Floor ( 850 sqft) Available for sale in Gurgaon- 854,28.480999999999998,77.012
1556650883,Premium Flats-2BHK( 950sqft ) at Gurgaon-950,28.480999999999998,77.012
1568092994,^/3BHK-1000Sqft/Sale at DLF Ankur Vihar at Loni.UP^/₹ 32 Lac's,28.738000000000003,77.267
1566684864,Best location house ready to move 175 gaj,28.905,76.597
1556122058,3 bhk builder floor ready to move in uttam nagar,28.619,77.053
1531702484,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.412,77.03699999999999
1531702108,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.465,77.016
1531701974,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.45,77.024
1531701846,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.451,76.991
1531701638,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.45,77.024
1531701557,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.462,77.01100000000001
1563519429,Semi furnished flat with 90% bank loan 2Bhk at 19.5 Lacs bike parking,28.619,77.053
1563519020,Fully furnished 1bhk flat with 90% bank loan with bike parking,28.619,77.053
1556651296,Invest in Flats-3BHK(1125 sqft) in Gurgaon 1126,28.465,77.016
1556651266,3 Bhk Builder Floor (1250 sqft) Available for sale in Gurgaon- 1254,28.511,77.041
1556651245,3 Bhk Builder Floor (1200 sqft) Available for sale in Gurgaon- 1204,28.511,77.041
1556651214,Invest in -3BHK(1060 sqft) Builder floor in Gurgaon 1065,28.484,77.015
1556651193,Invest in -3BHK(1060 sqft) Builder floor in Gurgaon 1066,28.482,77.006
1556651169,Buy a Flats-3BHK(1100 sqft) in Gurgaon- 1100,28.491999999999997,77.007
1556651155,Invest in -3BHK(1060 sqft) Builder floor in Gurgaon 1067,28.491999999999997,77.007
1556651140,2 Bhk Builder Floor ( 880 sqft) Available for sale in Gurgaon- 880,28.465,77.016
1556651118,2 Bhk Builder Floor ( 800 sqft) Available for sale in Gurgaon- 800,28.465,77.016
1568213649,`₹ 11.50 Lacs's%1BHK-400 Sqft`Sale in Uttam Nagar Dwarka More,28.619,77.053
1568213847,*₹ 11.50 Lacs's@1BHK-400 Sqft*Sale in Uttam Nagar Dwarka More,28.619,77.053
1568213857,&₹ 11.50 Lacs's%1BHK-400 Sqft&Sale in Uttam Nagar Dwarka More,28.619,77.053
1539946190,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.445999999999998,77.02600000000001
1539945456,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.409000000000002,77.046
1539945322,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.416999999999998,76.94800000000001
1539945075,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.416999999999998,76.94800000000001
1536728046,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.447,77.023
1536726960,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.401,76.953
1536726822,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.436999999999998,77.029
1536723053,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.463,77.07600000000001
1531709338,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.451,76.982
1531709189,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.451,76.982
1531709004,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.451,76.982
1527679375,"2 BHK Ready to Move Flats for Sale in Capital Greens, Bhiwadi",28.517,77.075
1539953914,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.421999999999997,76.987
1539953571,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.432,76.958
1539952227,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.391,76.987
1539951900,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.484,77.015
1539951806,3 BHK Luxury Apartments in Ambience Creacions at Sector 22 Gurugram,28.484,77.015
1522242445,A very beautiful 2 BHK Apartment for sale at DLF Ankur Vihar,28.738000000000003,77.267
1565192467,1BHK in uttam nagar,28.619,77.053
1568213653,#₹ 11.50 Lacs's@1BHK-400 Sqft#Sale in Uttam Nagar Dwarka More,28.619,77.053
